TicType,Industry,Sector,Ticker,Name,id,parent,mktCap,Brokers,ret_1M,vol_1M,ret_3M,vol_3M,ret_6M,vol_6M,ret_1Y,vol_1Y,ret_2Y,vol_2Y,ret_3Y,vol_3Y,ret_5Y,vol_5Y
stk,Technology,Software and Computer Services,LSE:CNIC,CentralNic Group PLC,51112,51100.0,197.5,1.0,-0.05101863387225025,0.06778382051869511,-0.09894097043297179,0.04845270276013408,-0.02383703940549131,0.035490660859639804,0.05182674771508888,0.02303957045992145,0.8432926599027513,0.0012391524075457659,0.4615762193663371,0.000849779648952161,0.5838903222939065,0.0005683739639789461
stk,Technology,Software and Computer Services,LSE:BGO,Bango PLC,51113,51100.0,156.2,1.0,0.013813347057274106,0.12999419993142106,0.32127517643173786,0.0777855405423162,0.36649043961107197,0.045487172934656005,0.8960590682365268,0.03442174885924084,0.8053256038363958,0.0016677348593098097,0.3033756873581086,0.001364663157629075,4.121695951470621,0.0010764516791842884
stk,Technology,Software and Computer Services,LSE:CNS,Corero Network Security PLC,51114,51100.0,61.9,2.0,-7.737077130698378e-05,0.05702518270422807,0.2750462677079548,0.07984620727045331,0.1543726107688843,0.05546522320695037,2.545202855171569,0.0521717284218383,0.5472871392615686,0.002122651310201079,1.2212534707556366,0.0015656883566706043,-0.4734073878688435,0.0011267028398128322
stk,Technology,Software and Computer Services,LSE:BIRD,Blackbird PLC,51115,51100.0,86.8,,0.07393837476715981,0.15041194343293599,0.299739901130859,0.08248358416525092,0.3794998103351015,0.05400307208192618,1.320836611076289,0.03899484542298001,2.848105232773244,0.002019166130797021,3.8557197795363676,0.0015474000348599953,1.2162516643340227,0.001263186724353965
stk,Technology,Software and Computer Services,LSE:D4T4,D4t4 Solutions PLC,51116,51100.0,128.7,1.0,0.09204579568273741,0.11919103011585666,0.10134248006170798,0.06011468272697677,0.7661139423164269,0.04412322963038713,1.3203250550581296,0.02896730963860998,0.2642204019995098,0.0012716593714001674,1.7441508488248512,0.0010655311954990575,1.1776302146986217,0.000828197690052286
stk,Technology,Software and Computer Services,LSE:BKS,Beeks Financial Cloud Group PLC,51117,51100.0,61.8,1.0,0.07652460773164305,0.101017854642245,0.25750598835621474,0.0462834327896457,0.298412687039888,0.02714864332311496,0.4663587805259397,0.020575317843632444,0.1953054972327748,0.0011429442644541176,1.042138791610761,0.0010886544264775261,1.463132200447387,0.0008481416662625487
stk,Technology,Software and Computer Services,LSE:DMTR,DeepMatter Group PLC,51118,51100.0,19.4,1.0,-0.1632086319243996,0.10293915237123867,0.025619036571787435,0.09166478612789655,0.281392240182629,0.06975148154084512,0.3244385844586497,0.06304798546303492,-0.29159355088434846,0.0022493426831936177,0.17230744001548626,0.0017898810859323178,0.02639380218841758,0.0013043063373120165
stk,Technology,Software and Computer Services,LSE:DOTD,Dotdigital Group PLC,51119,51100.0,496.1,3.0,0.01579360648905559,0.07181303789053346,0.04738132540426632,0.042325373150175385,0.15596934948570595,0.03182547407345255,0.8829894510454734,0.025727170770064527,0.774102146810292,0.001145783868304879,0.982258111081115,0.0009214538772774742,2.897272287220909,0.0006307183599798949
stk,Technology,Software and Computer Services,LSE:DSG,Dillistone Group PLC,51120,51100.0,4.4,,0.09092255549333839,0.08919705324897452,0.5007669701929862,0.061701824517671464,0.5494422593688377,0.03662416951981128,0.2655475621011032,0.04296977012789972,-0.3916675491681211,0.001601322991039884,-0.7468974710291607,0.001244398802998076,-0.7269499370488955,0.0008644040933052423
stk,Technology,Technology Hardware and Equipment,LSE:DWHT,Dewhurst PLC,51122,51100.0,92.5,,-0.04107936447200011,0.04028780452787033,0.43407808058825714,0.06555763481199468,0.8614515617358978,0.035451806786741424,0.891999329837794,0.020107921240724986,1.0523065161782315,0.0007677658361166487,0.5986189552428243,0.0006244448389277217,2.0296554697457596,0.00042051051919998793
stk,Technology,Software and Computer Services,LSE:ECK,Eckoh PLC,51123,51100.0,177.6,2.0,0.11124052986532851,0.0840824552956058,0.08555615395496696,0.03202837779418408,0.01464762789576568,0.020929773339993248,0.38667121765914203,0.019256068464233878,0.8302600538956135,0.0008430795363321555,0.7070880418045788,0.0006889589750400148,0.6099581101054248,0.0005431750041965144
