,id,Change,Close,Date,DollarVolume,mktCap,DollarVolume_wt
34417,55243,-0.00853,5.9,2021-03-12,58.0,105.8,0.548
35110,55243,0.05071,6.2,2021-03-19,115.0,106.1,1.083
35803,55243,-8e-05,6.2,2021-03-26,213.0,113.3,1.88
36495,55243,-0.04836,5.9,2021-04-01,45.5,104.5,0.435
656,55422,0.0,1.05,2020-04-03,0.4,4.1,0.092
1341,55422,0.38053,1.45,2020-04-09,2.6,4.7,0.557
2026,55422,-0.20707,1.15,2020-04-17,2.6,5.1,0.517
2711,55422,-0.13045,1.0,2020-04-24,4.7,4.2,1.127
3396,55422,0.04995,1.05,2020-05-01,3.0,4.2,0.711
4081,55422,0.09534,1.15,2020-05-07,1.3,4.5,0.28
4766,55422,-0.04346,1.1,2020-05-15,12.9,4.4,2.923
5451,55422,0.09098,1.2,2020-05-22,1.6,4.6,0.354
6136,55422,0.29179,1.55,2020-05-29,41.2,5.6,7.358
6821,55422,0.35473,2.1,2020-06-05,75.7,6.5,11.6
7506,55422,0.28556,2.7,2020-06-12,159.5,10.1,15.842
8191,55422,0.01887,2.75,2020-06-19,99.2,11.5,8.634
8876,55422,-0.38262,1.7,2020-06-26,116.2,7.7,15.002
9561,55422,-0.14684,1.45,2020-07-03,9.6,6.3,1.523
10247,55422,0.0344,1.5,2020-07-10,5.8,5.8,1.003
10933,55422,-0.0333,1.45,2020-07-17,5.5,5.8,0.949
11619,55422,0.03442,1.5,2020-07-24,11.5,5.5,2.112
12306,55422,0.0334,1.55,2020-07-31,3.1,5.9,0.517
12993,55422,-0.0323,1.5,2020-08-07,1.7,6.0,0.277
13680,55422,0.0,1.5,2020-08-14,1.6,5.9,0.278
14367,55422,-0.03335,1.45,2020-08-21,8.4,5.9,1.441
15054,55422,-0.0345,1.4,2020-08-28,1.3,5.5,0.232
15742,55422,0.0,1.4,2020-09-04,0.8,5.5,0.144
16430,55422,-0.0357,1.35,2020-09-11,2.1,5.5,0.376
17118,55422,-0.07408,1.25,2020-09-18,2.4,5.1,0.47
17807,55422,0.12,1.4,2020-09-25,13.1,5.0,2.598
18496,55422,0.0,1.4,2020-10-02,5.5,5.5,0.999
19187,55422,0.161,1.62,2020-10-09,4.9,5.7,0.861
19878,55422,-0.04557,1.55,2020-10-16,4.1,6.0,0.686
20569,55422,-0.03231,1.5,2020-10-23,4.2,6.2,0.678
21260,55422,-0.06672,1.4,2020-10-30,2.1,5.5,0.393
21951,55422,0.07128,1.5,2020-11-06,15.0,5.7,2.615
22642,55422,-0.0333,1.45,2020-11-13,1.9,5.9,0.318
23333,55422,0.17212,1.7,2020-11-20,18.3,5.8,3.166
24024,55422,-0.02932,1.65,2020-11-27,5.2,6.2,0.831
24716,55422,0.0,1.65,2020-12-04,1.8,6.5,0.28
25409,55422,0.0303,1.7,2020-12-11,7.8,6.7,1.168
26102,55422,-0.05881,1.6,2020-12-18,2.7,6.4,0.429
26795,55422,-0.0625,1.5,2020-12-24,1.9,5.9,0.323
27488,55422,0.133,1.7,2020-12-31,3.8,6.4,0.595
28181,55422,0.38285,2.35,2021-01-08,87.6,7.6,11.485
28874,55422,-0.14855,2.0,2021-01-15,10.9,8.0,1.364
29567,55422,0.2,2.4,2021-01-22,14.3,8.6,1.669
30260,55422,-0.12472,2.1,2021-01-29,7.8,8.1,0.961
30953,55422,-0.04758,2.0,2021-02-05,5.1,7.8,0.648
31646,55422,0.0,2.0,2021-02-12,3.4,7.9,0.428
32339,55422,-0.07499,1.85,2021-02-19,6.2,7.4,0.836
33032,55422,0.2702,2.35,2021-02-26,112.4,8.4,13.419
33725,55422,-0.06391,2.2,2021-03-05,15.3,9.4,1.636
34418,55422,0.15909,2.55,2021-03-12,11.8,9.4,1.249
35111,55422,0.52891,3.9,2021-03-19,238.2,12.8,18.58
35804,55422,0.3336,5.2,2021-03-26,285.7,18.2,15.721
36496,55422,0.08663,5.65,2021-04-01,234.2,21.5,10.902
657,59179,0.0149,17.0,2020-04-03,3.5,31.7,0.111
1342,59179,0.0,17.0,2020-04-09,1.5,31.7,0.047
2027,59179,0.05882,18.0,2020-04-17,8.5,32.5,0.261
2712,59179,0.0278,18.5,2020-04-24,3.2,33.8,0.094
3397,59179,-0.0135,18.25,2020-05-01,8.9,34.2,0.26
4082,59179,-0.0274,17.75,2020-05-07,11.5,33.6,0.344
4767,59179,0.0,17.75,2020-05-15,19.2,33.4,0.576
5452,59179,-0.0564,16.75,2020-05-22,9.2,31.5,0.293
6137,59179,0.0,16.75,2020-05-29,146.0,31.2,4.674
6822,59179,0.0,16.75,2020-06-05,1.9,31.2,0.061
7507,59179,-0.006,16.65,2020-06-12,7.7,31.2,0.248
8192,59179,0.03608,17.25,2020-06-19,8.6,31.6,0.273
8877,59179,-0.029,16.75,2020-06-26,9.8,32.0,0.307
9562,59179,0.0,16.75,2020-07-03,4.0,31.2,0.129
10248,59179,0.08964,18.25,2020-07-10,5.4,33.5,0.162
10934,59179,1e-05,18.25,2020-07-17,4.0,33.9,0.118
11620,59179,0.0,18.25,2020-07-24,1.0,34.0,0.028
12307,59179,-0.01369,18.0,2020-07-31,4.0,33.8,0.118
12994,59179,0.0,18.0,2020-08-07,2.0,33.6,0.058
13681,59179,0.0,18.0,2020-08-14,2.2,33.6,0.066
14368,59179,-0.0278,17.5,2020-08-21,5.1,33.0,0.156
15055,59179,0.0,17.5,2020-08-28,0.7,32.6,0.022
15743,59179,-4e-05,17.5,2020-09-04,22.8,32.4,0.704
16431,59179,-0.11432,15.5,2020-09-11,17.2,30.1,0.572
17119,59179,0.0,15.5,2020-09-18,5.4,28.9,0.187
17808,59179,3e-05,15.5,2020-09-25,5.2,28.8,0.179
18497,59179,0.11285,17.25,2020-10-02,8.8,31.8,0.278
19188,59179,-5e-05,17.25,2020-10-09,13.1,32.1,0.41
19879,59179,0.01445,17.5,2020-10-16,14.6,32.5,0.45
20570,59179,-0.06861,16.3,2020-10-23,5.8,31.9,0.182
21261,59179,0.0583,17.25,2020-10-30,6.8,32.2,0.213
21952,59179,0.0,17.25,2020-11-06,7.1,32.2,0.22
22643,59179,-0.04929,16.4,2020-11-13,20.9,31.1,0.672
23334,59179,4e-05,16.4,2020-11-20,20.0,30.8,0.648
24025,59179,0.09759,18.0,2020-11-27,17.1,32.6,0.522
24717,59179,0.0,18.0,2020-12-04,6.4,33.6,0.189
25410,59179,-0.0278,17.5,2020-12-11,18.8,33.2,0.567
26103,59179,0.02852,18.0,2020-12-18,11.2,33.0,0.341
26796,59179,0.0,18.0,2020-12-24,3.8,33.6,0.112
27489,59179,0.05558,19.0,2020-12-31,9.0,35.0,0.257
28182,59179,0.13662,21.6,2021-01-08,46.1,38.6,1.194
28875,59179,0.06487,23.0,2021-01-15,49.9,42.2,1.182
29568,59179,2e-05,23.0,2021-01-22,21.6,42.5,0.508
30261,59179,-0.08698,21.0,2021-01-29,12.1,40.8,0.296
30954,59179,0.09527,23.0,2021-02-05,17.1,41.8,0.409
31647,59179,0.00864,23.2,2021-02-12,30.3,43.3,0.699
32340,59179,-0.01733,22.8,2021-02-19,27.1,42.4,0.64
33033,59179,-0.01307,22.5,2021-02-26,30.0,42.3,0.709
33726,59179,-0.11108,20.0,2021-03-05,15.1,39.0,0.388
34419,59179,0.1501,23.0,2021-03-12,11.8,41.4,0.285
35112,59179,6e-05,23.0,2021-03-19,26.2,43.9,0.597
35805,59179,-0.02165,22.5,2021-03-26,13.2,43.2,0.307
36497,59179,-0.0222,22.0,2021-04-01,15.1,41.0,0.368
658,57357,0.04318,24.2,2020-04-03,24.9,33.7,0.74
1343,57357,0.0413,25.2,2020-04-09,49.9,34.9,1.429
2028,57357,-0.03967,24.2,2020-04-17,42.7,33.5,1.275
2713,57357,0.02079,24.7,2020-04-24,45.1,33.7,1.339
3398,57357,-0.09721,22.3,2020-05-01,51.6,32.7,1.579
4083,57357,0.00891,22.5,2020-05-07,30.9,30.7,1.006
4768,57357,0.01322,22.8,2020-05-15,72.5,31.7,2.282
5453,57357,-0.01309,22.5,2020-05-22,40.5,32.0,1.264
6138,57357,-0.02218,22.0,2020-05-29,37.4,31.6,1.182
6823,57357,0.04548,23.0,2020-06-05,25.5,31.3,0.814
7508,57357,-0.02175,22.5,2020-06-12,16.0,32.2,0.496
8193,57357,0.22192,27.5,2020-06-19,137.5,35.5,3.872
8878,57357,-0.10903,24.5,2020-06-26,152.0,37.6,4.041
9563,57357,-0.13473,21.2,2020-07-03,71.8,32.7,2.196
10249,57357,0.09456,23.2,2020-07-10,80.1,29.9,2.681
10935,57357,0.07752,25.0,2020-07-17,60.9,33.0,1.846
11621,57357,-0.03203,24.2,2020-07-24,28.8,33.7,0.852
12308,57357,-0.04961,23.0,2020-07-31,29.8,32.8,0.907
12995,57357,0.013,23.3,2020-08-07,19.0,32.3,0.589
13682,57357,0.04296,24.3,2020-08-14,57.2,33.0,1.731
14369,57357,0.0658,25.9,2020-08-21,28.8,34.9,0.827
15056,57357,0.08095,28.0,2020-08-28,47.7,37.8,1.262
15744,57357,-0.10709,25.0,2020-09-04,19.6,37.7,0.519
16432,57357,0.03995,26.0,2020-09-11,6.4,36.1,0.176
17120,57357,0.0192,26.5,2020-09-18,16.8,36.8,0.458
17809,57357,-0.01885,26.0,2020-09-25,20.4,37.3,0.546
18498,57357,0.0192,26.5,2020-10-02,15.1,36.6,0.413
19189,57357,-0.01894,26.0,2020-10-09,22.1,36.1,0.611
19880,57357,0.11532,29.0,2020-10-16,49.9,39.5,1.262
20571,57357,0.05135,30.5,2020-10-23,67.5,44.5,1.518
21262,57357,-0.0328,29.5,2020-10-30,13.3,41.5,0.32
21953,57357,0.0,29.5,2020-11-06,17.8,41.3,0.431
22644,57357,-0.18623,24.0,2020-11-13,107.6,34.1,3.153
23335,57357,0.1459,27.5,2020-11-20,45.8,37.2,1.23
24026,57357,0.01814,28.0,2020-11-27,34.7,38.6,0.898
24718,57357,0.0357,29.0,2020-12-04,36.4,40.3,0.903
25411,57357,-0.04143,27.8,2020-12-11,14.0,39.4,0.356
26104,57357,0.03604,28.8,2020-12-18,15.4,41.1,0.375
26797,57357,0.11117,32.0,2020-12-24,69.3,43.7,1.584
27490,57357,0.07806,34.5,2020-12-31,30.1,48.7,0.618
28183,57357,0.04347,36.0,2021-01-08,68.5,52.2,1.314
28876,57357,0.11663,40.2,2021-01-15,230.2,53.0,4.348
29569,57357,-0.05479,38.0,2021-01-22,55.2,54.5,1.012
30262,57357,-0.10533,34.0,2021-01-29,223.0,49.0,4.555
30955,57357,0.0059,34.2,2021-02-05,12.3,47.6,0.259
31648,57357,0.06715,36.5,2021-02-12,27.4,49.8,0.549
32341,57357,-0.04114,35.0,2021-02-19,26.0,48.7,0.534
33034,57357,-0.02852,34.0,2021-02-26,28.9,47.4,0.609
33727,57357,0.04405,35.5,2021-03-05,45.8,49.2,0.931
34420,57357,-0.0169,34.9,2021-03-12,14.8,49.0,0.302
35113,57357,-0.0115,34.5,2021-03-19,35.1,48.4,0.727
35806,57357,0.02899,35.5,2021-03-26,26.5,50.1,0.53
36498,57357,0.2953,46.0,2021-04-01,313.0,51.0,6.131
659,55244,0.01586,255.0,2020-04-03,85.6,186.2,0.46
1344,55244,0.14514,292.0,2020-04-09,170.0,199.3,0.853
2029,55244,0.06679,311.5,2020-04-17,314.8,221.0,1.424
2714,55244,0.14447,356.5,2020-04-24,368.9,238.1,1.549
3399,55244,-0.01836,350.0,2020-05-01,349.0,270.8,1.289
4084,55244,0.02856,360.0,2020-05-07,247.8,253.3,0.978
4769,55244,0.13867,410.0,2020-05-15,444.1,300.4,1.478
5454,55244,0.00978,414.0,2020-05-22,213.6,299.7,0.713
6139,55244,0.03146,427.0,2020-05-29,201.2,311.1,0.647
6824,55244,-0.0678,398.0,2020-06-05,333.6,297.8,1.12
7509,55244,-0.07276,369.0,2020-06-12,336.8,273.8,1.23
8194,55244,-0.05141,350.0,2020-06-19,414.7,265.2,1.564
8879,55244,0.21995,427.0,2020-06-26,846.0,289.1,2.926
9564,55244,-0.04112,409.5,2020-07-03,360.8,311.3,1.159
10250,55244,-0.02687,398.5,2020-07-10,309.6,291.4,1.062
10936,55244,0.01633,405.0,2020-07-17,348.5,289.5,1.204
11622,55244,0.00239,406.0,2020-07-24,188.9,295.8,0.639
12309,55244,0.04049,422.5,2020-07-31,258.8,306.7,0.844
12996,55244,0.15043,486.0,2020-08-07,494.9,318.3,1.555
13683,55244,-0.03499,469.0,2020-08-14,229.6,340.7,0.674
14370,55244,-0.00845,465.0,2020-08-21,286.6,337.3,0.85
15057,55244,-0.02154,455.0,2020-08-28,293.5,332.1,0.884
15745,55244,-0.01539,448.0,2020-09-04,297.7,332.6,0.895
16433,55244,-0.01669,440.5,2020-09-11,300.7,326.0,0.923
17121,55244,-0.01238,435.0,2020-09-18,326.5,318.3,1.026
17810,55244,0.01839,443.0,2020-09-25,166.0,322.0,0.516
18499,55244,-0.05408,419.0,2020-10-02,194.0,318.5,0.609
19190,55244,0.04999,440.0,2020-10-09,512.2,311.0,1.647
19881,55244,-0.00108,439.5,2020-10-16,1030.7,320.8,3.213
20572,55244,0.08068,475.0,2020-10-23,1097.6,335.8,3.269
21263,55244,-0.01793,466.5,2020-10-30,350.6,346.2,1.013
21954,55244,0.01613,474.0,2020-11-06,660.8,347.2,1.903
22645,55244,-0.03913,455.5,2020-11-13,367.4,330.4,1.112
23336,55244,0.09766,500.0,2020-11-20,2091.2,364.9,5.732
24027,55244,0.11994,560.0,2020-11-27,1139.9,384.8,2.962
24719,55244,0.12863,632.0,2020-12-04,1740.3,443.4,3.925
25412,55244,-0.06331,592.0,2020-12-11,1677.9,453.5,3.7
26105,55244,0.06402,630.0,2020-12-18,1111.4,450.5,2.467
26798,55244,-0.00311,628.0,2020-12-24,393.2,461.8,0.851
27491,55244,0.06535,669.0,2020-12-31,689.2,483.1,1.427
28184,55244,0.00447,672.0,2021-01-08,1077.7,490.9,2.195
28877,55244,0.01487,682.0,2021-01-15,966.6,491.1,1.968
29570,55244,0.06745,728.0,2021-01-22,536.8,514.9,1.042
30263,55244,-0.01514,717.0,2021-01-29,1054.1,546.2,1.93
30956,55244,0.0209,732.0,2021-02-05,1018.8,540.5,1.885
31649,55244,0.06823,782.0,2021-02-12,1179.0,547.4,2.154
32342,55244,0.03075,806.0,2021-02-19,1622.3,592.9,2.736
33035,55244,-0.06696,752.0,2021-02-26,1131.3,561.1,2.016
33728,55244,-0.07312,697.0,2021-03-05,1081.0,535.5,2.019
34421,55244,-0.02591,679.0,2021-03-12,1367.8,501.9,2.725
35114,55244,0.02797,698.0,2021-03-19,884.6,506.3,1.747
35807,55244,0.05007,733.0,2021-03-26,1516.6,517.4,2.931
36499,55244,0.03274,757.0,2021-04-01,403.5,549.4,0.734
660,61104,-0.0256,95.0,2020-04-03,0.9,12.2,0.075
1345,61104,0.02628,97.5,2020-04-09,4.2,12.7,0.328
2030,61104,0.256,122.5,2020-04-17,3.5,14.8,0.238
2715,61104,-0.06125,115.0,2020-04-24,2.4,15.3,0.156
3400,61104,0.02174,117.5,2020-05-01,2.8,14.7,0.19
4085,61104,-0.0426,112.5,2020-05-07,1.8,14.3,0.128
4770,61104,0.04438,117.5,2020-05-15,4.9,14.4,0.344
5455,61104,4e-05,117.5,2020-05-22,8.2,15.0,0.549
6140,61104,0.0128,119.0,2020-05-29,0.8,15.1,0.054
6825,61104,0.0714,127.5,2020-06-05,1.2,15.4,0.081
7510,61104,0.0196,130.0,2020-06-12,4.1,16.6,0.25
8195,61104,0.0,130.0,2020-06-19,2.3,16.6,0.138
8880,61104,0.0,130.0,2020-06-26,1.4,16.6,0.085
9565,61104,0.0,130.0,2020-07-03,0.6,16.6,0.035
10251,61104,0.0577,137.5,2020-07-10,1.5,17.0,0.085
10937,61104,0.0182,140.0,2020-07-17,1.5,17.7,0.083
11623,61104,0.0,140.0,2020-07-24,2.1,17.8,0.12
12310,61104,0.0,140.0,2020-07-31,1.6,17.8,0.09
12997,61104,0.0429,146.0,2020-08-07,0.9,18.6,0.047
13684,61104,0.0,146.0,2020-08-14,0.9,18.6,0.05
14371,61104,0.0274,150.0,2020-08-21,2.0,18.9,0.106
15058,61104,0.0,150.0,2020-08-28,2.8,19.1,0.148
15746,61104,-0.0267,146.0,2020-09-04,0.4,18.6,0.022
16434,61104,-0.0411,140.0,2020-09-11,5.7,18.1,0.314
17122,61104,-0.07145,130.0,2020-09-18,6.4,17.3,0.372
17811,61104,2e-05,130.0,2020-09-25,2.3,16.3,0.14
18500,61104,-0.0192,127.5,2020-10-02,3.1,16.3,0.19
19191,61104,0.0,127.5,2020-10-09,4.1,16.2,0.251
19882,61104,0.0,127.5,2020-10-16,6.2,16.2,0.38
20573,61104,0.0,127.5,2020-10-23,1.0,16.2,0.06
21264,61104,0.0,127.5,2020-10-30,7.1,16.2,0.436
21955,61104,0.0,127.5,2020-11-06,41.7,16.2,2.57
22646,61104,0.09801,140.0,2020-11-13,2.1,17.1,0.125
23337,61104,0.0357,145.0,2020-11-20,5.4,18.3,0.295
24028,61104,5e-05,145.0,2020-11-27,0.7,18.6,0.035
24720,61104,0.0345,150.0,2020-12-04,2.2,18.8,0.115
25413,61104,0.0,150.0,2020-12-11,1.0,19.1,0.052
26106,61104,1e-05,150.0,2020-12-18,0.4,19.2,0.021
26799,61104,0.0,150.0,2020-12-24,0.4,19.1,0.021
27492,61104,-0.05003,142.5,2020-12-31,1.8,18.4,0.099
28185,61104,-0.03509,137.5,2021-01-08,1.3,17.6,0.076
28878,61104,0.07278,147.5,2021-01-15,2.3,18.5,0.122
29571,61104,0.0034,148.0,2021-01-22,3.5,18.8,0.184
30264,61104,-0.05403,140.0,2021-01-29,5.3,18.2,0.291
30957,61104,0.0,140.0,2021-02-05,2.7,17.8,0.153
31650,61104,0.0,140.0,2021-02-12,7.9,17.8,0.442
32343,61104,-0.00358,139.5,2021-02-19,2.7,17.8,0.154
33036,61104,0.01075,141.0,2021-02-26,5.3,17.9,0.297
33729,61104,5e-05,141.0,2021-03-05,3.7,18.0,0.205
34422,61104,0.15284,162.5,2021-03-12,9.9,18.6,0.53
35115,61104,-0.03076,157.5,2021-03-19,1.2,20.2,0.061
35808,61104,-0.0159,155.0,2021-03-26,1.9,19.9,0.094
36500,61104,-0.0161,152.5,2021-04-01,3.2,19.7,0.165
661,51195,0.11861,3.3,2020-04-03,24.0,39.2,0.612
1346,51195,0.15112,3.8,2020-04-09,13.9,45.8,0.305
2031,51195,0.06582,4.05,2020-04-17,8.2,48.0,0.171
2716,51195,0.22211,4.95,2020-04-24,55.1,56.9,0.969
3401,51195,0.12134,5.55,2020-05-01,42.5,65.0,0.654
4086,51195,-0.13519,4.8,2020-05-07,53.2,60.1,0.885
4771,51195,0.02074,4.9,2020-05-15,43.8,57.6,0.76
5456,51195,-0.05102,4.65,2020-05-22,6.1,57.9,0.106
6141,51195,-0.0054,4.62,2020-05-29,17.4,56.0,0.311
6826,51195,0.15699,5.35,2020-06-05,34.1,63.3,0.539
7511,51195,-0.15879,4.5,2020-06-12,38.8,58.0,0.669
8196,51195,0.11117,5.0,2020-06-19,24.3,59.3,0.41
8881,51195,-0.02993,4.85,2020-06-26,7.9,59.0,0.133
9566,51195,3e-05,4.85,2020-07-03,13.5,59.2,0.228
10252,51195,-0.08243,4.45,2020-07-10,9.3,55.2,0.168
10938,51195,0.0225,4.55,2020-07-17,11.7,54.1,0.216
11624,51195,0.09889,5.0,2020-07-24,23.7,60.6,0.391
12311,51195,-0.01006,4.95,2020-07-31,87.2,60.5,1.44
12998,51195,0.0101,5.0,2020-08-07,18.1,60.5,0.298
13685,51195,0.01996,5.1,2020-08-14,40.9,63.3,0.645
14372,51195,-0.00978,5.05,2020-08-21,30.1,60.8,0.495
15059,51195,0.0495,5.3,2020-08-28,69.7,61.0,1.143
15747,51195,0.04695,5.55,2020-09-04,149.7,69.3,2.16
16435,51195,0.36917,7.6,2020-09-11,486.7,78.8,6.174
17123,51195,0.0,7.6,2020-09-18,107.8,92.0,1.172
17812,51195,0.0,7.6,2020-09-25,397.1,92.0,4.316
18501,51195,0.0,7.6,2020-10-02,42.0,92.0,0.456
19192,51195,-0.01974,7.45,2020-10-09,43.7,91.2,0.479
19883,51195,0.0067,7.5,2020-10-16,60.7,90.8,0.668
20574,51195,-0.06004,7.05,2020-10-23,60.9,89.4,0.681
21265,51195,-0.0071,7.0,2020-10-30,70.2,86.0,0.816
21956,51195,-0.03567,6.75,2020-11-06,47.4,83.1,0.571
22647,51195,-0.00733,6.7,2020-11-13,31.0,81.1,0.382
23338,51195,0.0,6.7,2020-11-20,18.4,81.1,0.226
24029,51195,0.0,6.7,2020-11-27,3.6,81.1,0.045
24721,51195,-0.05225,6.35,2020-12-04,72.4,79.6,0.911
25414,51195,0.0079,6.4,2020-12-11,14.1,77.5,0.182
26107,51195,-0.0078,6.35,2020-12-18,15.1,76.9,0.197
26800,51195,-0.0157,6.25,2020-12-24,3.1,76.0,0.041
27493,51195,-0.024,6.1,2020-12-31,4.8,75.1,0.064
28186,51195,0.04097,6.35,2021-01-08,64.8,75.7,0.856
28879,51195,0.00778,6.4,2021-01-15,253.8,78.0,3.254
29572,51195,0.09371,7.0,2021-01-22,881.2,83.7,10.531
30265,51195,-0.0214,6.85,2021-01-29,26.0,84.2,0.309
30958,51195,-0.02189,6.7,2021-02-05,17.6,82.1,0.215
31651,51195,0.0,6.7,2021-02-12,22.6,81.1,0.278
32344,51195,0.05225,7.05,2021-02-19,134.9,85.0,1.587
33037,51195,-5e-05,7.05,2021-02-26,200.7,84.5,2.375
33730,51195,0.00704,7.1,2021-03-05,26.5,85.1,0.312
34423,51195,-0.0211,6.95,2021-03-12,25.4,84.2,0.302
35116,51195,-0.09313,6.3,2021-03-19,114.2,81.7,1.397
35809,51195,-0.0317,6.1,2021-03-26,28.8,73.9,0.389
36501,51195,-0.03279,5.9,2021-04-01,39.4,71.9,0.549
662,55245,-0.08142,142.0,2020-04-03,226.0,371.4,0.608
1347,55245,0.24223,176.4,2020-04-09,531.2,402.6,1.32
2032,55245,-0.04306,168.8,2020-04-17,465.6,429.5,1.084
2717,55245,0.0189,172.0,2020-04-24,431.3,433.3,0.995
3402,55245,-0.00111,171.8,2020-05-01,418.1,440.6,0.949
4087,55245,-0.06292,161.0,2020-05-07,293.8,423.1,0.694
4772,55245,-0.06824,150.0,2020-05-15,518.2,395.3,1.311
5457,55245,0.02801,154.2,2020-05-22,1158.6,379.1,3.056
6142,55245,0.09594,169.0,2020-05-29,643.4,429.2,1.499
6827,55245,0.01776,172.0,2020-06-05,793.2,440.7,1.8
7512,55245,-0.08256,157.8,2020-06-12,410.5,417.9,0.982
8197,55245,0.02791,162.2,2020-06-19,301.0,417.6,0.721
8882,55245,-0.04564,154.8,2020-06-26,383.2,400.5,0.957
9567,55245,-0.05678,146.0,2020-07-03,312.2,379.7,0.822
10253,55245,-0.02327,142.6,2020-07-10,238.4,370.4,0.644
10939,55245,-0.02806,138.6,2020-07-17,280.8,359.7,0.781
11625,55245,0.03184,143.0,2020-07-24,710.8,355.8,1.998
12312,55245,-0.03361,138.2,2020-07-31,307.7,359.7,0.855
12999,55245,0.00294,138.6,2020-08-07,164.4,352.9,0.466
13686,55245,0.03752,143.8,2020-08-14,316.6,362.8,0.873
14373,55245,0.01116,145.4,2020-08-21,229.1,370.7,0.618
15060,55245,0.01511,147.6,2020-08-28,242.6,366.9,0.661
15748,55245,0.023,151.0,2020-09-04,406.6,385.1,1.056
16436,55245,0.04775,158.2,2020-09-11,601.8,405.1,1.485
17124,55245,-0.11371,140.2,2020-09-18,230.2,380.4,0.605
17813,55245,-0.02285,137.0,2020-09-25,278.7,357.0,0.781
18502,55245,0.03796,142.2,2020-10-02,190.4,358.8,0.53
19193,55245,0.04646,148.8,2020-10-09,313.0,372.9,0.839
19884,55245,-0.04973,141.4,2020-10-16,295.7,366.3,0.807
20575,55245,0.03665,146.6,2020-10-23,96.9,367.5,0.264
21266,55245,-0.08725,133.8,2020-10-30,273.9,350.0,0.782
21957,55245,-0.00297,133.4,2020-11-06,404.3,343.2,1.178
22648,55245,0.21688,162.4,2020-11-13,1006.5,412.5,2.44
23339,55245,0.09355,177.6,2020-11-20,405.1,448.2,0.904
24030,55245,-0.01016,175.8,2020-11-27,513.2,474.0,1.083
24722,55245,0.00682,177.0,2020-12-04,417.9,456.5,0.916
25415,55245,-0.07465,163.8,2020-12-11,612.1,427.3,1.433
26108,55245,0.06227,174.0,2020-12-18,371.5,442.0,0.84
26801,55245,0.03686,180.4,2020-12-24,474.5,445.2,1.066
27494,55245,0.02113,184.2,2020-12-31,165.7,477.8,0.347
28187,55245,0.01199,186.4,2021-01-08,362.4,480.0,0.755
28880,55245,-0.00208,186.0,2021-01-15,548.3,475.3,1.153
29573,55245,0.0646,198.0,2021-01-22,923.8,505.2,1.829
30266,55245,-0.01101,195.8,2021-01-29,629.8,506.0,1.245
30959,55245,0.00099,196.0,2021-02-05,428.0,498.2,0.859
31652,55245,-0.002,195.6,2021-02-12,465.7,496.4,0.938
32345,55245,-0.00813,194.0,2021-02-19,348.9,505.2,0.691
33038,55245,0.03607,201.0,2021-02-26,378.3,507.0,0.746
33731,55245,0.07463,216.0,2021-03-05,391.6,534.1,0.733
34424,55245,-0.00468,215.0,2021-03-12,421.4,559.7,0.753
35117,55245,6e-05,215.0,2021-03-19,319.1,551.3,0.579
35810,55245,-0.00465,214.0,2021-03-26,525.0,548.7,0.957
36502,55245,-0.00464,213.0,2021-04-01,285.8,547.5,0.522
663,57358,0.23765,13.0,2020-04-03,6.8,9.6,0.713
1348,57358,0.42318,18.5,2020-04-09,34.6,13.2,2.616
2033,57358,0.02703,19.0,2020-04-17,22.7,15.5,1.468
2718,57358,-0.15774,16.0,2020-04-24,18.0,13.3,1.348
3403,57358,0.0,16.0,2020-05-01,4.7,12.9,0.364
4088,57358,-0.0625,15.0,2020-05-07,8.0,12.5,0.637
4773,57358,0.06654,16.0,2020-05-15,23.7,12.5,1.895
5458,57358,-0.0313,15.5,2020-05-22,7.1,12.5,0.569
6143,57358,0.0645,16.5,2020-05-29,15.9,12.9,1.233
6828,57358,-0.091,15.0,2020-06-05,18.1,12.5,1.449
7513,57358,0.0334,15.5,2020-06-12,13.2,12.4,1.069
8198,57358,0.16129,18.0,2020-06-19,22.6,13.6,1.665
8883,57358,0.33381,24.0,2020-06-26,50.1,18.4,2.717
9568,57358,-0.12497,21.0,2020-07-03,26.9,18.3,1.474
10254,57358,0.02384,21.5,2020-07-10,14.9,17.2,0.863
10940,57358,0.09307,23.5,2020-07-17,14.4,19.2,0.753
11626,57358,-0.32933,15.75,2020-07-24,88.6,17.3,5.132
12313,57358,-0.0952,14.25,2020-07-31,30.9,12.1,2.549
13000,57358,0.03512,14.75,2020-08-07,18.6,11.5,1.612
13687,57358,-0.0034,14.7,2020-08-14,14.1,11.9,1.189
14374,57358,-0.01364,14.5,2020-08-21,13.2,11.8,1.117
15061,57358,-0.03459,14.0,2020-08-28,14.1,11.3,1.251
15749,57358,-0.12495,12.25,2020-09-04,11.9,10.9,1.094
16437,57358,-0.04081,11.75,2020-09-11,7.2,9.9,0.728
17125,57358,0.04254,12.25,2020-09-18,9.1,9.8,0.935
17814,57358,0.0612,13.0,2020-09-25,5.0,10.0,0.504
18503,57358,-0.03849,12.5,2020-10-02,9.5,10.5,0.911
19194,57358,-0.04004,12.0,2020-10-09,12.8,9.7,1.311
19885,57358,0.02079,12.25,2020-10-16,7.4,9.4,0.788
20576,57358,0.10212,13.5,2020-10-23,27.8,10.3,2.684
21267,57358,-0.14817,11.5,2020-10-30,10.9,9.9,1.097
21958,57358,0.08698,12.5,2020-11-06,5.4,9.7,0.553
